collection,corpus,transcript,original_transcript_id,status,unique_matching_utterances,runner_up_matches,total_matching_utterances,original_target_child,original_age_months,original_n_utterances,chat_target_child,chat_age_months,original_id_used_by_multiple_current_transcripts,original_age_raw,original_metadata_join,current_age_raw,current_age_status,parse_status,current_metadata_join,current_age_months,original_age_usable,current_age_usable,age_combination,absolute_age_difference_months,age_conflict_gt_0_1_month
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/03PH_13.cha,34308,high_confidence_text_match,20,0,20,NA,13.0002669459332,393,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/06BB_13.cha,34309,high_confidence_text_match,19,0,19,NA,13.0002669459332,416,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/07ES_13.cha,34310,high_confidence_text_match,23,0,23,NA,13.0002669459332,387,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/08SE_13.cha,34311,high_confidence_text_match,7,0,7,NA,13.0002669459332,143,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/10MF_13.cha,34312,high_confidence_text_match,48,0,48,NA,13.0002669459332,645,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/11ES_13.cha,34313,high_confidence_text_match,31,0,31,NA,13.0002669459332,417,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/13JI_13.cha,34314,high_confidence_text_match,28,0,28,NA,13.0002669459332,328,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/14AM_13.cha,34315,high_confidence_text_match,41,0,41,NA,13.0002669459332,336,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/15BG_13.cha,34316,high_confidence_text_match,30,0,30,NA,13.0002669459332,422,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/17JH_13.cha,34317,high_confidence_text_match,129,0,129,NA,13.0002669459332,500,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/19BB_13.cha,34318,high_confidence_text_match,16,0,16,NA,13.0002669459332,467,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/21MB_13.cha,34320,high_confidence_text_match,24,0,24,NA,13.0002669459332,449,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/23LH_13.cha,34319,high_confidence_text_match,19,0,19,NA,13.0002669459332,353,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/25CC_13.cha,34321,high_confidence_text_match,11,0,11,NA,13.0002669459332,372,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/26AC_13.cha,34323,high_confidence_text_match,72,0,72,NA,13.0002669459332,468,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/13/27MR_13.cha,34322,high_confidence_text_match,37,0,37,NA,13.0002669459332,385,CHI,13.0,False,13.0002669459332,both,13.0,valid,parsed,both,13.0,True,True,both_usable,0.0002669459332000912,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/01DM_18.cha,34324,high_confidence_text_match,52,0,52,NA,18.0003696174459,544,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/02JW_18.cha,34325,high_confidence_text_match,55,0,55,NA,18.0003696174459,318,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/03PH_18.cha,34326,high_confidence_text_match,25,0,25,NA,18.0003696174459,393,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/06BB_18.cha,34327,high_confidence_text_match,31,0,31,NA,18.0003696174459,589,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/07ES_18.cha,34329,high_confidence_text_match,23,0,23,NA,18.0003696174459,441,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/08SE_18.cha,34328,high_confidence_text_match,22,0,22,NA,18.0003696174459,241,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/10MF_18.cha,34330,high_confidence_text_match,81,0,81,NA,18.0003696174459,581,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/11ES_18.cha,34331,high_confidence_text_match,57,0,57,NA,18.0003696174459,480,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/13JI_18.cha,34332,high_confidence_text_match,17,0,17,NA,18.0003696174459,323,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/14AM_18.cha,34333,high_confidence_text_match,59,0,59,NA,18.0003696174459,324,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/15BG_18.cha,34334,high_confidence_text_match,42,0,42,NA,18.0003696174459,409,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/17JH_18.cha,34335,high_confidence_text_match,154,0,154,NA,18.0003696174459,553,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/19BB_18.cha,34336,high_confidence_text_match,26,0,26,NA,18.0003696174459,384,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/21MB_18.cha,34337,high_confidence_text_match,12,0,12,NA,18.0003696174459,472,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/23LH_18.cha,34338,high_confidence_text_match,24,0,24,NA,18.0003696174459,401,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/25CC_18.cha,34339,high_confidence_text_match,46,0,46,NA,18.0003696174459,340,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/26AC_18.cha,34340,high_confidence_text_match,109,0,109,NA,18.0003696174459,414,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/18/27MR_18.cha,34341,high_confidence_text_match,56,0,56,NA,18.0003696174459,435,CHI,18.0,False,18.0003696174459,both,18.0,valid,parsed,both,18.0,True,True,both_usable,0.0003696174459015822,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/01DM_22.cha,34343,high_confidence_text_match,49,0,49,NA,22.0004517546562,559,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/02JW_22.cha,34344,high_confidence_text_match,45,0,45,NA,22.0004517546562,404,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/03PH_22.cha,34342,high_confidence_text_match,41,0,41,NA,22.0004517546562,441,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/06BB_22.cha,34345,high_confidence_text_match,39,0,39,NA,22.0004517546562,637,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/07ES_22.cha,34347,high_confidence_text_match,48,0,48,NA,22.0004517546562,492,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/08SE_22.cha,34346,high_confidence_text_match,10,0,10,NA,22.0004517546562,356,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/10MF_22.cha,34348,high_confidence_text_match,73,0,73,NA,22.0004517546562,599,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/11ES_22.cha,34349,high_confidence_text_match,52,0,52,NA,22.0004517546562,452,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/13JI_22.cha,34351,high_confidence_text_match,53,0,53,NA,22.0004517546562,512,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/14AM_22.cha,34350,high_confidence_text_match,47,1,48,NA,22.0004517546562,305,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/15BG_22.cha,34352,high_confidence_text_match,53,0,53,NA,22.0004517546562,388,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/17JH_22.cha,34354,high_confidence_text_match,132,0,132,NA,22.0004517546562,523,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/19BB_22.cha,34353,high_confidence_text_match,57,0,57,NA,22.0004517546562,552,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/21MB_22.cha,34355,high_confidence_text_match,42,0,42,NA,22.0004517546562,491,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/23LH_22.cha,34356,high_confidence_text_match,54,0,54,NA,22.0004517546562,423,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/25CC_22.cha,34357,high_confidence_text_match,67,0,67,NA,22.0004517546562,430,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/26AC_22.cha,34358,high_confidence_text_match,154,0,154,NA,22.0004517546562,464,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/22/27MR_22.cha,34359,high_confidence_text_match,67,0,67,NA,22.0004517546562,486,CHI,22.0,False,22.0004517546562,both,22.0,valid,parsed,both,22.0,True,True,both_usable,0.0004517546562006203,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/01DM_27.cha,34360,high_confidence_text_match,60,0,60,NA,27.0005544261689,507,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/02JW_27.cha,34361,high_confidence_text_match,58,0,58,NA,27.0005544261689,294,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/03PH_27.cha,34362,high_confidence_text_match,35,0,35,NA,27.0005544261689,462,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/06BB_27.cha,34363,high_confidence_text_match,51,0,51,NA,27.0005544261689,746,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/07ES_27.cha,34365,high_confidence_text_match,69,0,69,NA,27.0005544261689,482,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/08SE_27.cha,34364,high_confidence_text_match,10,0,10,NA,27.0005544261689,180,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/10MF_27.cha,34366,high_confidence_text_match,49,0,49,NA,27.0005544261689,561,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/11ES_27.cha,34367,high_confidence_text_match,53,1,54,NA,27.0005544261689,375,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/13JI_27.cha,34368,high_confidence_text_match,55,0,55,NA,27.0005544261689,433,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/14AM_27.cha,34369,high_confidence_text_match,52,0,52,NA,27.0005544261689,331,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/15BG_27.cha,34370,high_confidence_text_match,63,0,63,NA,27.0005544261689,410,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/17JH_27.cha,34371,high_confidence_text_match,104,0,104,NA,27.0005544261689,457,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/19BB_27.cha,34372,high_confidence_text_match,54,0,54,NA,27.0005544261689,595,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/21MB_27.cha,34373,high_confidence_text_match,47,0,47,NA,27.0005544261689,355,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/23LH_27.cha,34374,high_confidence_text_match,62,0,62,NA,27.0005544261689,391,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/25CC_27.cha,34375,high_confidence_text_match,62,0,62,NA,27.0005544261689,262,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/26AC_27.cha,34377,high_confidence_text_match,108,0,108,NA,27.0005544261689,430,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/27/27MR_27.cha,34376,high_confidence_text_match,63,0,63,NA,27.0005544261689,435,CHI,27.0,False,27.0005544261689,both,27.0,valid,parsed,both,27.0,True,True,both_usable,0.0005544261689003349,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/01DM_36.cha,34378,high_confidence_text_match,72,0,72,NA,36.0007392348919,352,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/02JW_36.cha,34379,high_confidence_text_match,51,0,51,NA,36.0007392348919,244,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/03PH_36.cha,34380,high_confidence_text_match,33,0,33,NA,36.0007392348919,283,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/06BB_36.cha,34382,high_confidence_text_match,57,0,57,NA,36.0007392348919,450,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/07ES_36.cha,34383,high_confidence_text_match,65,0,65,NA,36.0007392348919,328,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/08SE_36.cha,34381,high_confidence_text_match,16,0,16,NA,36.0007392348919,120,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/10MF_36.cha,34384,high_confidence_text_match,63,0,63,NA,36.0007392348919,412,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/11ES_36.cha,34385,high_confidence_text_match,36,0,36,NA,36.0007392348919,229,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/13JI_36.cha,34386,high_confidence_text_match,45,0,45,NA,36.0007392348919,296,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/14AM_36.cha,34387,high_confidence_text_match,34,0,34,NA,36.0007392348919,204,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/15BG_36.cha,34388,high_confidence_text_match,63,0,63,NA,36.0007392348919,297,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/17JH_36.cha,34389,high_confidence_text_match,86,0,86,NA,36.0007392348919,311,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/19BB_36.cha,34390,high_confidence_text_match,15,0,15,NA,36.0007392348919,167,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/21MB_36.cha,34391,high_confidence_text_match,64,0,64,NA,36.0007392348919,307,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/23LH_36.cha,34392,high_confidence_text_match,52,0,52,NA,36.0007392348919,206,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/25CC_36.cha,34393,high_confidence_text_match,41,0,41,NA,36.0007392348919,226,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
Clinical-Eng,Ambrose/TD,Ambrose/TD/36/26AC_36.cha,34394,high_confidence_text_match,62,0,62,NA,36.0007392348919,227,CHI,36.0,False,36.0007392348919,both,36.0,valid,parsed,both,36.0,True,True,both_usable,0.0007392348919026404,False
